date,value
Tue Mar 13 2018 17:58:32 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:32 GMT-0500 (EST),477
Tue Mar 13 2018 17:58:33 GMT-0500 (EST),478
Tue Mar 13 2018 18:58:33 GMT-0500 (EST),150
Tue Mar 13 2018 19:58:33 GMT-0500 (EST),0
Tue Mar 13 2018 20:58:33 GMT-0500 (EST),50
Tue Mar 13 2018 21:58:33 GMT-0500 (EST),500
Tue Mar 13 2018 22:30:33 GMT-0500 (EST),1000
Tue Mar 13 2018 22:50:33 GMT-0500 (EST),2000
Tue Mar 13 2018 23:20:33 GMT-0500 (EST),1000
Tue Mar 13 2018 23:40:33 GMT-0500 (EST),500
Tue Mar 13 2018 23:50:33 GMT-0500 (EST),250
Tue Mar 13 2018 23:55:33 GMT-0500 (EST),3050
Tue Mar 13 2018 23:59:33 GMT-0500 (EST),4000
Tue Mar 14 2018 23:59:33 GMT-0500 (EST),400
Tue Mar 15 2018 00:59:33 GMT-0500 (EST),400
Tue Mar 15 2018 01:59:33 GMT-0500 (EST),500
Tue Mar 15 2018 02:59:33 GMT-0500 (EST),600
